Customer ID,Customer_State,Customer_Zipcode,Customer_Latitude,Customer_Longitude,Tableau_FK
Customer 1595,California,9103,40.7525,-74.0629,Blend
Customer 1596,California,9213,40.7525,-74.0629,Blend
Customer 1597,California,9461,40.7525,-74.0629,Blend
Customer 1598,California,10048,40.712086,-71.013202,Blend
Customer 1599,California,11735,40.7323,-73.4312,Blend
Customer 1600,California,15213,40.4346,-79.9548,Blend
Customer 1601,California,16701,41.9224,-78.7478,Blend
Customer 1602,California,19110,39.9508,-75.1639,Blend
Customer 1603,California,22320,38.8047,-77.047,Blend
Customer 1604,California,22908,38.0328,-78.5033,Blend
Customer 1605,California,28211,35.1686,-80.7968,Blend
Customer 1606,California,29037,34.1913,-81.8727,Blend
Customer 1607,California,29406,32.9345,-80.0381,Blend
Customer 1608,California,30060,33.9226,-84.5452,Blend
Customer 1609,California,30067,33.9323,-84.4619,Blend
Customer 1610,California,30084,33.8524,-84.2206,Blend
Customer 1611,California,30165,34.3035,-85.273,Blend
Customer 1612,California,30274,33.5551,-84.4007,Blend
Customer 1613,California,30322,33.7938,-84.3253,Blend
Customer 1614,California,30344,33.6737,-84.4634,Blend
Customer 1615,California,32960,27.6412,-80.4047,Blend
Customer 1616,California,33021,26.0235,-80.1878,Blend
Customer 1617,California,36207,33.6835,-85.7155,Blend
Customer 1618,California,39534,30.3991,-88.9112,Blend
Customer 1619,California,43449,41.5329,-83.1445,Blend
Customer 1620,California,44223,41.1684,-81.5299,Blend
Customer 1621,California,44305,41.0776,-81.4623,Blend
Customer 1622,California,45227,39.1523,-84.3833,Blend
Customer 1623,California,46214,39.791,-86.2898,Blend
Customer 1624,California,60540,41.762,-88.1479,Blend
Customer 1625,California,60608,41.8492,-87.6715,Blend
Customer 1626,California,63637,37.7151,-90.5274,Blend
Customer 1627,California,65817,37.2154,-93.2956,Blend
Customer 1628,California,66045,38.9554,-95.2573,Blend
Customer 1629,California,73013,35.6219,-97.4866,Blend
Customer 1630,California,75234,32.9242,-96.8892,Blend
Customer 1631,California,78229,29.5059,-98.5721,Blend
Customer 1632,California,80014,39.6626,-104.8366,Blend
Customer 1633,California,80045,39.7463,-104.8366,Blend
Customer 1634,California,80110,39.6463,-105.0087,Blend
Customer 1635,California,80123,39.6154,-105.0692,Blend
Customer 1636,California,80524,40.6551,-105.0226,Blend
Customer 1637,California,80903,38.8301,-104.8145,Blend
Customer 1638,California,80909,38.8542,-104.7752,Blend
Customer 1639,California,83420,44.1459,-111.3213,Blend
Customer 1640,California,84087,40.9193,-112.0248,Blend
Customer 1641,California,84143,40.7791,-111.8803,Blend
Customer 1642,California,85032,33.6253,-112.004,Blend
Customer 1643,California,87505,35.6018,-105.8856,Blend
Customer 1644,California,89144,36.1793,-115.3229,Blend
Customer 1645,California,90002,33.9491,-118.2468,Blend
Customer 1646,California,90004,34.0762,-118.3109,Blend
Customer 1647,California,90005,34.0594,-118.3098,Blend
Customer 1648,California,90006,34.0485,-118.2939,Blend
Customer 1649,California,90007,34.0284,-118.2856,Blend
Customer 1650,California,90008,34.0097,-118.343,Blend
Customer 1651,California,90010,34.0618,-118.3009,Blend
Customer 1652,California,90011,34.0071,-118.2587,Blend
Customer 1653,California,90012,34.0676,-118.2385,Blend
Customer 1654,California,90013,34.0446,-118.2409,Blend
Customer 1655,California,90015,34.0395,-118.2665,Blend
Customer 1656,California,90016,34.0259,-118.3565,Blend
Customer 1657,California,90017,34.053,-118.2645,Blend
Customer 1658,California,90018,34.028,-118.3177,Blend
Customer 1659,California,90019,34.0487,-118.3389,Blend
Customer 1660,California,90020,34.066,-118.3114,Blend
Customer 1661,California,90022,34.0243,-118.1562,Blend
Customer 1662,California,90023,34.0232,-118.2005,Blend
Customer 1663,California,90024,34.0653,-118.4373,Blend
Customer 1664,California,90025,34.0454,-118.447,Blend
Customer 1665,California,90026,34.0788,-118.264,Blend
Customer 1666,California,90027,34.1259,-118.2924,Blend
Customer 1667,California,90028,34.0998,-118.327,Blend
Customer 1668,California,90029,34.0897,-118.2948,Blend
Customer 1669,California,90033,34.0508,-118.211,Blend
Customer 1670,California,90034,34.0308,-118.3996,Blend
Customer 1671,California,90035,34.0518,-118.3841,Blend
Customer 1672,California,90036,34.0702,-118.35,Blend
Customer 1673,California,90037,34.003,-118.2874,Blend
Customer 1674,California,90038,34.0887,-118.3268,Blend
Customer 1675,California,90039,34.1118,-118.2596,Blend
Customer 1676,California,90040,33.9929,-118.1512,Blend
Customer 1677,California,90041,34.1381,-118.206,Blend
Customer 1678,California,90042,34.1148,-118.1921,Blend
Customer 1679,California,90043,33.9886,-118.3351,Blend
Customer 1680,California,90044,33.9531,-118.2919,Blend
Customer 1681,California,90045,33.9566,-118.3962,Blend
Customer 1682,California,90046,34.1075,-118.3652,Blend
Customer 1683,California,90047,33.9549,-118.3088,Blend
Customer 1684,California,90048,34.0729,-118.3728,Blend
Customer 1685,California,90049,34.0909,-118.4949,Blend
Customer 1686,California,90050,34.1209,-118.204,Blend
Customer 1687,California,90054,33.9757,-118.2564,Blend
Customer 1688,California,90057,34.0624,-118.2771,Blend
Customer 1689,California,90059,33.926,-118.2487,Blend
Customer 1690,California,90063,34.0471,-118.1839,Blend
Customer 1691,California,90064,34.0365,-118.4251,Blend
Customer 1692,California,90065,34.1087,-118.2267,Blend
Customer 1693,California,90066,34.0015,-118.4307,Blend
Customer 1694,California,90067,34.0565,-118.4142,Blend
Customer 1695,California,90068,34.1264,-118.3306,Blend
Customer 1696,California,90069,34.0939,-118.3816,Blend
Customer 1697,California,90073,34.0618,-118.3016,Blend
Customer 1698,California,90074,33.9757,-118.2564,Blend
Customer 1699,California,90077,34.1051,-118.4544,Blend
Customer 1700,California,90089,34.0218,-118.2871,Blend
Customer 1701,California,90095,34.0655,-118.4423,Blend
Customer 1702,California,90201,33.9682,-118.1714,Blend
Customer 1703,California,90210,34.1026,-118.4148,Blend
Customer 1704,California,90211,34.0651,-118.383,Blend
Customer 1705,California,90212,34.0621,-118.4024,Blend
Customer 1706,California,90220,33.8798,-118.2361,Blend
Customer 1707,California,90221,33.885,-118.2061,Blend
Customer 1708,California,935,18.3866,-66.0606,Blend
Customer 1709,California,2215,42.3461,-71.1027,Blend
Customer 1710,California,5355,43.0271,-72.8013,Blend
Customer 1711,California,7418,41.2285,-74.4645,Blend
Customer 1712,California,8520,40.2536,-74.5341,Blend
Customer 1713,California,9060,40.7525,-74.0629,Blend
Customer 1714,California,9103,40.7525,-74.0629,Blend
Customer 1715,California,9213,40.7525,-74.0629,Blend
Customer 1716,California,9461,40.7525,-74.0629,Blend
Customer 1717,California,10048,40.712086,-71.013202,Blend
Customer 1718,California,11735,40.7323,-73.4312,Blend
Customer 1719,California,15213,40.4346,-79.9548,Blend
Customer 1720,California,16701,41.9224,-78.7478,Blend
Customer 1721,California,19110,39.9508,-75.1639,Blend
Customer 1722,California,22320,38.8047,-77.047,Blend
Customer 1723,California,22908,38.0328,-78.5033,Blend
Customer 1724,California,28211,35.1686,-80.7968,Blend
Customer 1725,California,29037,34.1913,-81.8727,Blend
Customer 1726,California,29406,32.9345,-80.0381,Blend
Customer 1727,California,30060,33.9226,-84.5452,Blend
Customer 1728,California,30067,33.9323,-84.4619,Blend
Customer 1729,California,30084,33.8524,-84.2206,Blend
Customer 1730,California,30165,34.3035,-85.273,Blend
Customer 1731,California,30274,33.5551,-84.4007,Blend
Customer 1732,California,30322,33.7938,-84.3253,Blend
Customer 1733,California,30344,33.6737,-84.4634,Blend
Customer 1734,California,32960,27.6412,-80.4047,Blend
Customer 1735,California,33021,26.0235,-80.1878,Blend
Customer 1736,California,36207,33.6835,-85.7155,Blend
Customer 1737,California,39534,30.3991,-88.9112,Blend
Customer 1738,California,43449,41.5329,-83.1445,Blend
Customer 1739,California,44223,41.1684,-81.5299,Blend
Customer 1740,California,44305,41.0776,-81.4623,Blend
Customer 1741,California,45227,39.1523,-84.3833,Blend
Customer 1742,California,46214,39.791,-86.2898,Blend
Customer 1743,California,60540,41.762,-88.1479,Blend
Customer 1744,California,60608,41.8492,-87.6715,Blend
Customer 1745,California,63637,37.7151,-90.5274,Blend
Customer 1746,California,65817,37.2154,-93.2956,Blend
Customer 1747,California,66045,38.9554,-95.2573,Blend
Customer 1748,California,73013,35.6219,-97.4866,Blend
Customer 1749,California,75234,32.9242,-96.8892,Blend
Customer 1750,California,78229,29.5059,-98.5721,Blend
Customer 1751,California,80014,39.6626,-104.8366,Blend
Customer 1752,California,80045,39.7463,-104.8366,Blend
Customer 1753,California,80110,39.6463,-105.0087,Blend
Customer 1754,California,80123,39.6154,-105.0692,Blend
Customer 1755,California,80524,40.6551,-105.0226,Blend
Customer 1756,California,80903,38.8301,-104.8145,Blend
Customer 1757,California,80909,38.8542,-104.7752,Blend
Customer 1758,California,83420,44.1459,-111.3213,Blend
Customer 1759,California,84087,40.9193,-112.0248,Blend
Customer 1760,California,84143,40.7791,-111.8803,Blend
Customer 1761,California,85032,33.6253,-112.004,Blend
Customer 1762,California,87505,35.6018,-105.8856,Blend
Customer 1763,California,89144,36.1793,-115.3229,Blend
Customer 1764,California,90002,33.9491,-118.2468,Blend
Customer 1765,California,90004,34.0762,-118.3109,Blend
Customer 1766,California,90005,34.0594,-118.3098,Blend
Customer 1767,California,90006,34.0485,-118.2939,Blend
Customer 1768,California,90007,34.0284,-118.2856,Blend
Customer 1769,California,90008,34.0097,-118.343,Blend
Customer 1770,California,90010,34.0618,-118.3009,Blend
Customer 1771,California,90011,34.0071,-118.2587,Blend
Customer 1772,California,90012,34.0676,-118.2385,Blend
Customer 1773,California,90013,34.0446,-118.2409,Blend
Customer 1774,California,90015,34.0395,-118.2665,Blend
Customer 1775,California,90016,34.0259,-118.3565,Blend
Customer 1776,California,90017,34.053,-118.2645,Blend
Customer 1777,California,90018,34.028,-118.3177,Blend
Customer 1778,California,90019,34.0487,-118.3389,Blend
Customer 1779,California,90020,34.066,-118.3114,Blend
Customer 1780,California,90022,34.0243,-118.1562,Blend
Customer 1781,California,90023,34.0232,-118.2005,Blend
Customer 1782,California,90024,34.0653,-118.4373,Blend
Customer 1783,California,90025,34.0454,-118.447,Blend
Customer 1784,California,90026,34.0788,-118.264,Blend
Customer 1785,California,90027,34.1259,-118.2924,Blend
Customer 1786,California,90028,34.0998,-118.327,Blend
Customer 1787,California,90029,34.0897,-118.2948,Blend
Customer 1788,California,90033,34.0508,-118.211,Blend
Customer 1789,California,90034,34.0308,-118.3996,Blend
Customer 1790,California,90035,34.0518,-118.3841,Blend
Customer 1791,California,90036,34.0702,-118.35,Blend
Customer 1792,California,90037,34.003,-118.2874,Blend
Customer 1793,California,90038,34.0887,-118.3268,Blend
Customer 1794,California,90039,34.1118,-118.2596,Blend
Customer 1795,California,90040,33.9929,-118.1512,Blend
Customer 1796,California,90041,34.1381,-118.206,Blend
Customer 1797,California,90042,34.1148,-118.1921,Blend
Customer 1798,California,90043,33.9886,-118.3351,Blend
Customer 1799,California,90044,33.9531,-118.2919,Blend
Customer 1800,California,90045,33.9566,-118.3962,Blend
Customer 1801,California,90046,34.1075,-118.3652,Blend
Customer 1802,California,90047,33.9549,-118.3088,Blend
Customer 1803,California,90048,34.0729,-118.3728,Blend
Customer 1804,California,90049,34.0909,-118.4949,Blend
Customer 1805,California,90050,34.1209,-118.204,Blend
Customer 1806,California,90054,33.9757,-118.2564,Blend
Customer 1807,California,90057,34.0624,-118.2771,Blend
Customer 1808,California,90059,33.926,-118.2487,Blend
Customer 1809,California,90063,34.0471,-118.1839,Blend
Customer 1810,California,90064,34.0365,-118.4251,Blend
Customer 1811,California,90065,34.1087,-118.2267,Blend
Customer 1812,California,90066,34.0015,-118.4307,Blend
Customer 1813,California,90067,34.0565,-118.4142,Blend
Customer 1814,California,90068,34.1264,-118.3306,Blend
Customer 1815,California,90069,34.0939,-118.3816,Blend
Customer 1816,California,90073,34.0618,-118.3016,Blend
Customer 1817,California,90074,33.9757,-118.2564,Blend
Customer 1818,California,90077,34.1051,-118.4544,Blend
Customer 1819,California,90089,34.0218,-118.2871,Blend
Customer 1820,California,90095,34.0655,-118.4423,Blend
Customer 1821,California,90201,33.9682,-118.1714,Blend
Customer 1822,California,90210,34.1026,-118.4148,Blend
Customer 1823,California,90211,34.0651,-118.383,Blend
Customer 1824,California,90212,34.0621,-118.4024,Blend
Customer 1825,California,90220,33.8798,-118.2361,Blend
Customer 1826,California,90221,33.885,-118.2061,Blend
Customer 1827,California,95621,38.6959,-121.3084,Blend
Customer 1828,California,95628,38.6529,-121.2537,Blend
Customer 1829,California,95630,38.6722,-121.1456,Blend
Customer 1830,California,95642,38.3438,-120.76,Blend
Customer 1831,California,95648,38.9246,-121.3145,Blend
Customer 1832,California,95650,38.8123,-121.1666,Blend
Customer 1833,California,95655,38.5516,-121.2856,Blend
Customer 1834,California,95661,38.7409,-121.2491,Blend
Customer 1835,California,95662,38.6902,-121.2208,Blend
Customer 1836,California,95667,38.735,-120.7844,Blend
Customer 1837,California,95670,38.6051,-121.2783,Blend
Customer 1838,California,95678,38.7624,-121.2863,Blend
Customer 1839,California,95682,38.6041,-120.9558,Blend
Customer 1840,California,95687,38.3314,-121.9117,Blend
Customer 1841,California,95688,38.4204,-122.0256,Blend
Customer 1842,California,95691,38.5751,-121.5841,Blend
Customer 1843,California,95695,38.6936,-121.8753,Blend
Customer 1844,California,95746,38.7488,-121.1695,Blend
Customer 1845,California,95747,38.7774,-121.3661,Blend
Customer 1846,California,95758,38.4262,-121.4491,Blend
Customer 1847,California,95762,38.6831,-121.0599,Blend
Customer 1848,California,95811,38.5692,-121.4908,Blend
Customer 1849,California,95814,38.5818,-121.4959,Blend
Customer 1850,California,95815,38.606,-121.446,Blend
Customer 1851,California,95816,38.5745,-121.4655,Blend
Customer 1852,California,95817,38.5505,-121.4572,Blend
Customer 1853,California,95818,38.5563,-121.4966,Blend
Customer 1854,California,95819,38.569,-121.4392,Blend
Customer 1855,California,95820,38.5349,-121.4443,Blend
Customer 1856,California,95821,38.6248,-121.3834,Blend
Customer 1857,California,95822,38.5131,-121.4956,Blend
Customer 1858,California,95823,38.4765,-121.4426,Blend
Customer 1859,California,95825,38.5891,-121.4074,Blend
Customer 1860,California,95831,38.4959,-121.5296,Blend
Customer 1861,California,95834,38.6433,-121.5214,Blend
Customer 1862,California,95841,38.6608,-121.3471,Blend
Customer 1863,California,95842,38.6867,-121.3491,Blend
Customer 1864,California,95864,38.5853,-121.3769,Blend
Customer 1865,California,95901,39.2258,-121.4932,Blend
Customer 1866,California,95926,39.7531,-121.8299,Blend
Customer 1867,California,95929,39.7316,-121.8417,Blend
Customer 1868,California,95945,39.1939,-120.9772,Blend
Customer 1869,California,95963,39.7369,-122.4166,Blend
Customer 1870,California,95965,39.6191,-121.6005,Blend
Customer 1871,California,95966,39.5153,-121.3763,Blend
Customer 1872,California,95967,39.772,-121.5962,Blend
Customer 1873,California,95969,39.7264,-121.6317,Blend
Customer 1874,California,95971,39.8929,-121.0345,Blend
Customer 1875,California,95973,39.9211,-121.8484,Blend
Customer 1876,California,95991,39.0166,-121.6176,Blend
Customer 1877,California,96001,40.5907,-122.4945,Blend
Customer 1878,California,96002,40.5289,-122.3236,Blend
Customer 1879,California,96021,39.9152,-122.2917,Blend
Customer 1880,California,96049,40.5733,-122.3531,Blend
Customer 1881,California,96080,40.1181,-122.4562,Blend
Customer 1882,California,96097,41.7615,-122.6722,Blend
Customer 1883,California,96130,40.6202,-120.7338,Blend
Customer 1884,California,96150,38.8861,-120.0323,Blend
Customer 1885,California,96201,37.903,-122.3193,Blend
Customer 1886,California,98405,47.2461,-122.4718,Blend
Customer 1887,California,98532,46.6434,-123.0817,Blend
Customer 1888,California,98904,46.5707,-120.5082,Blend
Customer 1889,California,95621,38.6959,-121.3084,Blend
Customer 1890,California,95628,38.6529,-121.2537,Blend
Customer 1891,California,95630,38.6722,-121.1456,Blend
Customer 1892,California,95642,38.3438,-120.76,Blend
Customer 1893,California,95648,38.9246,-121.3145,Blend
Customer 1894,California,95650,38.8123,-121.1666,Blend
Customer 1895,California,95655,38.5516,-121.2856,Blend
Customer 1896,California,95661,38.7409,-121.2491,Blend
Customer 1897,California,95662,38.6902,-121.2208,Blend
Customer 1898,California,95667,38.735,-120.7844,Blend
Customer 1899,California,95670,38.6051,-121.2783,Blend
Customer 1900,California,95678,38.7624,-121.2863,Blend
Customer 1901,California,95682,38.6041,-120.9558,Blend
Customer 1902,California,95687,38.3314,-121.9117,Blend
Customer 1903,California,95688,38.4204,-122.0256,Blend
Customer 1904,California,95691,38.5751,-121.5841,Blend
Customer 1905,California,95695,38.6936,-121.8753,Blend
Customer 1906,California,95746,38.7488,-121.1695,Blend
Customer 1907,California,95747,38.7774,-121.3661,Blend
Customer 1908,California,95758,38.4262,-121.4491,Blend
Customer 1909,California,95762,38.6831,-121.0599,Blend
Customer 1910,California,95811,38.5692,-121.4908,Blend
Customer 1911,California,95814,38.5818,-121.4959,Blend
Customer 1912,California,95815,38.606,-121.446,Blend
Customer 1913,California,95816,38.5745,-121.4655,Blend
Customer 1914,California,95817,38.5505,-121.4572,Blend
Customer 1915,California,95818,38.5563,-121.4966,Blend
Customer 1916,California,95819,38.569,-121.4392,Blend
Customer 1917,California,95820,38.5349,-121.4443,Blend
Customer 1918,California,95821,38.6248,-121.3834,Blend
Customer 1919,California,95822,38.5131,-121.4956,Blend
Customer 1920,California,95823,38.4765,-121.4426,Blend
Customer 1921,California,95825,38.5891,-121.4074,Blend
Customer 1922,California,95831,38.4959,-121.5296,Blend
Customer 1923,California,95834,38.6433,-121.5214,Blend
Customer 1924,California,95841,38.6608,-121.3471,Blend
Customer 1925,California,95842,38.6867,-121.3491,Blend
Customer 1926,California,95864,38.5853,-121.3769,Blend
Customer 1927,California,95901,39.2258,-121.4932,Blend
Customer 1928,California,95926,39.7531,-121.8299,Blend
Customer 1929,California,95929,39.7316,-121.8417,Blend
Customer 1930,California,95945,39.1939,-120.9772,Blend
Customer 1931,California,95963,39.7369,-122.4166,Blend
Customer 1932,California,95965,39.6191,-121.6005,Blend
Customer 1933,California,95966,39.5153,-121.3763,Blend
Customer 1934,California,95967,39.772,-121.5962,Blend
Customer 1935,California,95969,39.7264,-121.6317,Blend
Customer 1936,California,95971,39.8929,-121.0345,Blend
Customer 1937,California,95973,39.9211,-121.8484,Blend
Customer 1938,California,95991,39.0166,-121.6176,Blend
Customer 1939,California,96001,40.5907,-122.4945,Blend
Customer 1940,California,96002,40.5289,-122.3236,Blend
Customer 1941,California,96021,39.9152,-122.2917,Blend
Customer 1942,California,96049,40.5733,-122.3531,Blend
Customer 1943,California,96080,40.1181,-122.4562,Blend
Customer 1944,California,96097,41.7615,-122.6722,Blend
Customer 1945,California,96130,40.6202,-120.7338,Blend
Customer 1946,California,96150,38.8861,-120.0323,Blend
Customer 1947,California,96201,37.903,-122.3193,Blend
Customer 1948,California,98405,47.2461,-122.4718,Blend
Customer 1949,California,98532,46.6434,-123.0817,Blend
Customer 1950,California,98904,46.5707,-120.5082,Blend
Customer 1951,California,95621,38.6959,-121.3084,Blend
Customer 1952,California,95628,38.6529,-121.2537,Blend
Customer 1953,California,95630,38.6722,-121.1456,Blend
Customer 1954,California,95642,38.3438,-120.76,Blend
Customer 1955,California,95648,38.9246,-121.3145,Blend
Customer 1956,California,95650,38.8123,-121.1666,Blend
Customer 1957,California,95655,38.5516,-121.2856,Blend
Customer 1958,California,95661,38.7409,-121.2491,Blend
Customer 1959,California,95662,38.6902,-121.2208,Blend
Customer 1960,California,95667,38.735,-120.7844,Blend
Customer 1961,California,95670,38.6051,-121.2783,Blend
Customer 1962,California,95678,38.7624,-121.2863,Blend
Customer 1963,California,95682,38.6041,-120.9558,Blend
Customer 1964,California,95687,38.3314,-121.9117,Blend
Customer 1965,California,95688,38.4204,-122.0256,Blend
Customer 1966,California,95691,38.5751,-121.5841,Blend
Customer 1967,California,95695,38.6936,-121.8753,Blend
Customer 1968,California,95746,38.7488,-121.1695,Blend
Customer 1969,California,95747,38.7774,-121.3661,Blend
Customer 1970,California,95758,38.4262,-121.4491,Blend
Customer 1971,California,95762,38.6831,-121.0599,Blend
Customer 1972,California,95811,38.5692,-121.4908,Blend
Customer 1973,California,95814,38.5818,-121.4959,Blend
Customer 1974,California,95815,38.606,-121.446,Blend
Customer 1975,California,95816,38.5745,-121.4655,Blend
Customer 1976,California,95817,38.5505,-121.4572,Blend
Customer 1977,California,95818,38.5563,-121.4966,Blend
Customer 1978,California,95819,38.569,-121.4392,Blend
Customer 1979,California,95820,38.5349,-121.4443,Blend
Customer 1980,California,95821,38.6248,-121.3834,Blend
Customer 1981,California,95822,38.5131,-121.4956,Blend
Customer 1982,California,95823,38.4765,-121.4426,Blend
Customer 1983,California,95825,38.5891,-121.4074,Blend
Customer 1984,California,95831,38.4959,-121.5296,Blend
Customer 1985,California,95834,38.6433,-121.5214,Blend
Customer 1986,California,95841,38.6608,-121.3471,Blend
Customer 1987,California,95842,38.6867,-121.3491,Blend
Customer 1988,California,95864,38.5853,-121.3769,Blend
Customer 1989,California,95901,39.2258,-121.4932,Blend
Customer 1990,California,95926,39.7531,-121.8299,Blend
Customer 1991,California,95929,39.7316,-121.8417,Blend
Customer 1992,California,95945,39.1939,-120.9772,Blend
Customer 1993,California,95963,39.7369,-122.4166,Blend
Customer 1994,California,95965,39.6191,-121.6005,Blend
Customer 1995,California,95966,39.5153,-121.3763,Blend
Customer 1996,California,95967,39.772,-121.5962,Blend
Customer 1997,California,95969,39.7264,-121.6317,Blend
Customer 1998,California,95971,39.8929,-121.0345,Blend
Customer 1999,California,95973,39.9211,-121.8484,Blend
Customer 2000,California,95991,39.0166,-121.6176,Blend
Customer 2001,California,96001,40.5907,-122.4945,Blend
Customer 2002,California,96002,40.5289,-122.3236,Blend
Customer 2003,California,96021,39.9152,-122.2917,Blend
Customer 2004,California,96049,40.5733,-122.3531,Blend
Customer 2005,California,96080,40.1181,-122.4562,Blend
Customer 2006,California,96097,41.7615,-122.6722,Blend
Customer 2007,California,96130,40.6202,-120.7338,Blend
Customer 2008,California,96150,38.8861,-120.0323,Blend
Customer 2009,California,96201,37.903,-122.3193,Blend
Customer 2010,California,98405,47.2461,-122.4718,Blend
Customer 2011,California,98532,46.6434,-123.0817,Blend
Customer 2012,California,98904,46.5707,-120.5082,Blend
Customer 2013,California,95621,38.6959,-121.3084,Blend
Customer 2014,California,95628,38.6529,-121.2537,Blend
Customer 2015,California,95630,38.6722,-121.1456,Blend
Customer 2016,California,95642,38.3438,-120.76,Blend
Customer 2017,California,95648,38.9246,-121.3145,Blend
Customer 2018,California,95650,38.8123,-121.1666,Blend
Customer 2019,California,95655,38.5516,-121.2856,Blend
Customer 2020,California,95661,38.7409,-121.2491,Blend
Customer 2021,California,95662,38.6902,-121.2208,Blend
Customer 2022,California,95667,38.735,-120.7844,Blend
Customer 2023,California,95670,38.6051,-121.2783,Blend
Customer 2024,California,95678,38.7624,-121.2863,Blend
Customer 2025,California,95682,38.6041,-120.9558,Blend
Customer 2026,California,95687,38.3314,-121.9117,Blend
Customer 2027,California,95688,38.4204,-122.0256,Blend
Customer 2028,California,95691,38.5751,-121.5841,Blend
Customer 2029,California,95695,38.6936,-121.8753,Blend
Customer 2030,California,95746,38.7488,-121.1695,Blend
Customer 2031,California,95747,38.7774,-121.3661,Blend
Customer 2032,California,95758,38.4262,-121.4491,Blend
Customer 2033,California,95762,38.6831,-121.0599,Blend
Customer 2034,California,95811,38.5692,-121.4908,Blend
Customer 2035,California,95814,38.5818,-121.4959,Blend
Customer 2036,California,95815,38.606,-121.446,Blend
Customer 2037,California,95816,38.5745,-121.4655,Blend
Customer 2038,California,95817,38.5505,-121.4572,Blend
Customer 2039,California,95818,38.5563,-121.4966,Blend
Customer 2040,California,95819,38.569,-121.4392,Blend
Customer 2041,California,95820,38.5349,-121.4443,Blend
Customer 2042,California,95821,38.6248,-121.3834,Blend
Customer 2043,California,95822,38.5131,-121.4956,Blend
Customer 2044,California,95823,38.4765,-121.4426,Blend
Customer 2045,California,95825,38.5891,-121.4074,Blend
Customer 2046,California,95831,38.4959,-121.5296,Blend
Customer 2047,California,95834,38.6433,-121.5214,Blend
Customer 2048,California,95841,38.6608,-121.3471,Blend
Customer 2049,California,95842,38.6867,-121.3491,Blend
Customer 2050,California,95864,38.5853,-121.3769,Blend
Customer 2051,California,95901,39.2258,-121.4932,Blend
Customer 2052,California,95926,39.7531,-121.8299,Blend
Customer 2053,California,95929,39.7316,-121.8417,Blend
Customer 2054,California,95945,39.1939,-120.9772,Blend
Customer 2055,California,95963,39.7369,-122.4166,Blend
Customer 2056,California,95965,39.6191,-121.6005,Blend
Customer 2057,California,95966,39.5153,-121.3763,Blend
Customer 2058,California,95967,39.772,-121.5962,Blend
Customer 2059,California,95969,39.7264,-121.6317,Blend
Customer 2060,California,95971,39.8929,-121.0345,Blend
